datetime,temp_c,temp_f,precip_mm,windspeed_kph,weathercode,weather_risk,traffic_stress,hour,weekday,month,is_weekend,is_f1_weekend,is_holiday,is_major_event
2023-01-01T00:00,12.9,55.22,0.0,27.4,3,0.0,0.3904,0,6,1,1,0,1,0
2023-01-01T01:00,12.6,54.68,0.6,22.9,53,0.06,0.5104,1,6,1,1,0,1,0
2023-01-01T02:00,12.1,53.78,4.4,15.7,63,0.5,0.5404,2,6,1,1,0,1,0
2023-01-01T03:00,12.2,53.96,0.9,17.3,53,0.09,0.4428,3,6,1,1,0,1,0
2023-01-01T04:00,12.1,53.78,1.6,14.5,61,0.26,0.2642,4,6,1,1,0,1,0
2023-01-01T05:00,11.4,52.52,0.5,14.1,53,0.05,0.2142,5,6,1,1,0,1,0
2023-01-01T06:00,11.4,52.52,0.9,12.1,53,0.09,0.5782,6,6,1,1,0,1,0
2023-01-01T07:00,10.9,51.62,0.6,13.0,53,0.06,0.9003,7,6,1,1,0,1,0
2023-01-01T08:00,10.1,50.18,0.2,13.2,51,0.02,0.8774,8,6,1,1,0,1,0
2023-01-01T09:00,11.2,52.16,0.0,16.6,3,0.0,0.7803,9,6,1,1,0,1,0
2023-01-01T10:00,12.1,53.78,0.0,21.6,2,0.0,0.571,10,6,1,1,0,1,0
2023-01-01T11:00,12.4,54.32,0.0,23.4,2,0.0,0.571,11,6,1,1,0,1,0
2023-01-01T12:00,13.0,55.4,0.0,22.3,2,0.0,0.571,12,6,1,1,0,1,0
2023-01-01T13:00,13.4,56.12,0.0,29.4,1,0.0,0.571,13,6,1,1,0,1,0
2023-01-01T14:00,13.4,56.12,0.0,23.6,2,0.0,0.571,14,6,1,1,0,1,0
2023-01-01T15:00,12.8,55.04,0.0,11.3,3,0.0,0.4282,15,6,1,1,0,1,0
2023-01-01T16:00,11.8,53.24,0.2,6.7,51,0.02,0.8489,16,6,1,1,0,1,0
2023-01-01T17:00,11.9,53.42,0.0,14.4,3,0.0,0.8748,17,6,1,1,0,1,0
2023-01-01T18:00,10.9,51.62,0.2,15.1,51,0.02,0.9148,18,6,1,1,0,1,0
2023-01-01T19:00,9.9,49.82,0.0,11.5,3,0.0,0.8089,19,6,1,1,0,1,0
2023-01-01T20:00,9.0,48.2,0.0,8.7,3,0.0,0.6954,20,6,1,1,0,1,0
2023-01-01T21:00,8.2,46.76,0.0,8.6,2,0.0,0.6954,21,6,1,1,0,1,0
2023-01-01T22:00,7.3,45.14,0.0,7.5,2,0.0,0.488,22,6,1,1,0,1,0
2023-01-01T23:00,7.0,44.6,0.0,10.0,3,0.0,0.488,23,6,1,1,0,1,0
2023-01-02T00:00,6.5,43.7,0.0,10.5,3,0.0,0.2,0,0,1,0,0,0,0
2023-01-02T01:00,6.3,43.34,0.0,8.7,3,0.0,0.2,1,0,1,0,0,0,0
2023-01-02T02:00,4.6,40.28,0.0,5.7,1,0.0,0.2,2,0,1,0,0,0,0
2023-01-02T03:00,4.2,39.56,0.0,5.8,1,0.0,0.12,3,0,1,0,0,0,0
2023-01-02T04:00,4.2,39.56,0.0,11.1,1,0.0,0.12,4,0,1,0,0,0,0
2023-01-02T05:00,3.5,38.3,0.0,14.0,0,0.0,0.12,5,0,1,0,0,0,0
2023-01-02T06:00,2.8,37.04,0.0,13.8,0,0.0,0.45,6,0,1,0,0,0,0
2023-01-02T07:00,2.8,37.04,0.0,15.5,0,0.0,0.82,7,0,1,0,0,0,0
2023-01-02T08:00,2.4,36.32,0.0,14.3,0,0.0,0.88,8,0,1,0,0,0,0
2023-01-02T09:00,3.8,38.84,0.0,10.0,1,0.0,0.82,9,0,1,0,0,0,0
2023-01-02T10:00,7.2,44.96,0.0,7.9,0,0.0,0.6,10,0,1,0,0,0,0
2023-01-02T11:00,8.5,47.3,0.0,5.4,1,0.0,0.6,11,0,1,0,0,0,0
2023-01-02T12:00,9.3,48.74,0.0,4.0,0,0.0,0.6,12,0,1,0,0,0,0
2023-01-02T13:00,10.1,50.18,0.0,4.0,0,0.0,0.6,13,0,1,0,0,0,0
2023-01-02T14:00,10.5,50.9,0.0,3.3,1,0.0,0.6,14,0,1,0,0,0,0
2023-01-02T15:00,10.9,51.62,0.0,2.9,1,0.0,0.45,15,0,1,0,0,0,0
2023-01-02T16:00,10.8,51.44,0.0,3.6,3,0.0,0.85,16,0,1,0,0,0,0
2023-01-02T17:00,10.0,50.0,0.0,3.6,3,0.0,0.9193,17,0,1,0,0,0,0
2023-01-02T18:00,8.1,46.58,0.0,3.9,3,0.0,0.9193,18,0,1,0,0,0,0
2023-01-02T19:00,6.9,44.42,0.0,6.3,3,0.0,0.85,19,0,1,0,0,0,0
2023-01-02T20:00,7.1,44.78,0.0,10.4,3,0.0,0.45,20,0,1,0,0,0,0
2023-01-02T21:00,7.2,44.96,0.0,12.3,2,0.0,0.45,21,0,1,0,0,0,0
2023-01-02T22:00,6.3,43.34,0.0,15.8,3,0.0,0.28,22,0,1,0,0,0,0
2023-01-02T23:00,7.3,45.14,0.0,17.4,3,0.0,0.28,23,0,1,0,0,0,0
2023-01-03T00:00,7.5,45.5,0.0,21.6,3,0.0,0.2,0,1,1,0,0,0,0
2023-01-03T01:00,6.6,43.88,0.3,24.6,51,0.03,0.26,1,1,1,0,0,0,0
2023-01-03T02:00,6.3,43.34,0.1,23.4,51,0.01,0.22,2,1,1,0,0,0,0
2023-01-03T03:00,7.1,44.78,0.0,20.1,3,0.0,0.12,3,1,1,0,0,0,0
2023-01-03T04:00,7.2,44.96,0.0,11.9,3,0.0,0.12,4,1,1,0,0,0,0
2023-01-03T05:00,5.8,42.44,0.1,5.8,51,0.01,0.14,5,1,1,0,0,0,0
2023-01-03T06:00,5.2,41.36,0.0,12.0,3,0.0,0.45,6,1,1,0,0,0,0
2023-01-03T07:00,4.8,40.64,0.0,11.6,3,0.0,0.82,7,1,1,0,0,0,0
2023-01-03T08:00,4.7,40.46,0.0,4.7,3,0.0,0.88,8,1,1,0,0,0,0
2023-01-03T09:00,5.1,41.18,0.0,3.4,3,0.0,0.82,9,1,1,0,0,0,0
2023-01-03T10:00,5.7,42.26,0.0,5.8,3,0.0,0.6,10,1,1,0,0,0,0
2023-01-03T11:00,6.4,43.52,0.0,7.9,2,0.0,0.6,11,1,1,0,0,0,0
2023-01-03T12:00,7.4,45.32,0.0,7.7,3,0.0,0.6,12,1,1,0,0,0,0
2023-01-03T13:00,8.5,47.3,0.0,9.9,2,0.0,0.6,13,1,1,0,0,0,0
2023-01-03T14:00,9.4,48.92,0.0,11.0,1,0.0,0.6,14,1,1,0,0,0,0
2023-01-03T15:00,9.7,49.46,0.0,11.8,1,0.0,0.45,15,1,1,0,0,0,0
2023-01-03T16:00,9.5,49.1,0.0,12.3,2,0.0,0.85,16,1,1,0,0,0,0
2023-01-03T17:00,9.5,49.1,0.0,15.7,3,0.0,0.9193,17,1,1,0,0,0,0
2023-01-03T18:00,7.8,46.04,0.0,5.6,3,0.0,0.9193,18,1,1,0,0,0,0
2023-01-03T19:00,8.5,47.3,0.0,2.6,3,0.0,0.85,19,1,1,0,0,0,0
2023-01-03T20:00,7.4,45.32,0.0,6.1,3,0.0,0.45,20,1,1,0,0,0,0
2023-01-03T21:00,6.2,43.16,0.0,7.2,3,0.0,0.45,21,1,1,0,0,0,0
2023-01-03T22:00,7.6,45.68,0.0,4.0,2,0.0,0.28,22,1,1,0,0,0,0
2023-01-03T23:00,4.9,40.82,0.0,7.7,1,0.0,0.28,23,1,1,0,0,0,0
2023-01-04T00:00,5.1,41.18,0.0,7.4,2,0.0,0.2,0,2,1,0,0,0,0
2023-01-04T01:00,4.7,40.46,0.0,7.1,1,0.0,0.2,1,2,1,0,0,0,0
2023-01-04T02:00,5.3,41.54,0.0,6.0,3,0.0,0.2,2,2,1,0,0,0,0
2023-01-04T03:00,4.7,40.46,0.0,6.6,2,0.0,0.12,3,2,1,0,0,0,0
2023-01-04T04:00,4.0,39.2,0.0,7.6,3,0.0,0.12,4,2,1,0,0,0,0
2023-01-04T05:00,5.1,41.18,0.0,5.4,3,0.0,0.12,5,2,1,0,0,0,0
2023-01-04T06:00,4.1,39.38,0.0,10.2,3,0.0,0.45,6,2,1,0,0,0,0
2023-01-04T07:00,4.9,40.82,0.0,9.2,3,0.0,0.82,7,2,1,0,0,0,0
2023-01-04T08:00,5.2,41.36,0.0,7.0,3,0.0,0.88,8,2,1,0,0,0,0
2023-01-04T09:00,6.2,43.16,0.0,6.3,3,0.0,0.82,9,2,1,0,0,0,0
2023-01-04T10:00,7.6,45.68,0.0,6.3,3,0.0,0.6,10,2,1,0,0,0,0
2023-01-04T11:00,8.1,46.58,0.0,4.8,3,0.0,0.6,11,2,1,0,0,0,0
2023-01-04T12:00,7.8,46.04,0.1,3.4,51,0.01,0.62,12,2,1,0,0,0,0
2023-01-04T13:00,8.1,46.58,0.2,4.2,51,0.02,0.64,13,2,1,0,0,0,0
2023-01-04T14:00,8.7,47.66,0.0,5.9,3,0.0,0.6,14,2,1,0,0,0,0
2023-01-04T15:00,9.1,48.38,0.0,5.8,3,0.0,0.45,15,2,1,0,0,0,0
2023-01-04T16:00,9.5,49.1,0.0,7.4,3,0.0,0.85,16,2,1,0,0,0,0
2023-01-04T17:00,10.1,50.18,0.0,6.3,3,0.0,0.9193,17,2,1,0,0,0,0
2023-01-04T18:00,9.8,49.64,0.0,5.0,3,0.0,0.9193,18,2,1,0,0,0,0
2023-01-04T19:00,9.4,48.92,0.0,5.1,3,0.0,0.85,19,2,1,0,0,0,0
2023-01-04T20:00,9.2,48.56,0.0,4.7,3,0.0,0.45,20,2,1,0,0,0,0
2023-01-04T21:00,9.1,48.38,0.0,5.0,3,0.0,0.45,21,2,1,0,0,0,0
2023-01-04T22:00,8.5,47.3,0.0,3.4,3,0.0,0.28,22,2,1,0,0,0,0
2023-01-04T23:00,8.0,46.4,0.0,4.0,3,0.0,0.28,23,2,1,0,0,0,0
2023-01-05T00:00,8.2,46.76,0.0,5.8,3,0.0,0.244,0,3,1,0,0,0,1
2023-01-05T01:00,7.9,46.22,0.0,6.9,3,0.0,0.244,1,3,1,0,0,0,1
2023-01-05T02:00,7.0,44.6,0.0,5.8,3,0.0,0.244,2,3,1,0,0,0,1
2023-01-05T03:00,7.3,45.14,0.0,4.3,3,0.0,0.1464,3,3,1,0,0,0,1
2023-01-05T04:00,8.1,46.58,0.0,4.1,3,0.0,0.1464,4,3,1,0,0,0,1
2023-01-05T05:00,7.4,45.32,0.0,2.5,3,0.0,0.1464,5,3,1,0,0,0,1
2023-01-05T06:00,6.4,43.52,0.0,4.7,3,0.0,0.549,6,3,1,0,0,0,1
2023-01-05T07:00,6.4,43.52,0.0,9.2,3,0.0,0.95,7,3,1,0,0,0,1
2023-01-05T08:00,6.8,44.24,0.0,10.1,3,0.0,0.95,8,3,1,0,0,0,1
2023-01-05T09:00,7.2,44.96,0.0,6.0,3,0.0,0.95,9,3,1,0,0,0,1
2023-01-05T10:00,8.9,48.02,0.6,6.9,53,0.06,0.852,10,3,1,0,0,0,1
2023-01-05T11:00,10.2,50.36,0.6,10.8,53,0.06,0.852,11,3,1,0,0,0,1
2023-01-05T12:00,9.9,49.82,0.3,10.9,51,0.03,0.792,12,3,1,0,0,0,1
2023-01-05T13:00,11.0,51.8,2.4,11.2,61,0.34,0.882,13,3,1,0,0,0,1
2023-01-05T14:00,11.4,52.52,0.0,10.5,3,0.0,0.732,14,3,1,0,0,0,1
2023-01-05T15:00,11.8,53.24,1.2,8.9,55,0.12,0.699,15,3,1,0,0,0,1
2023-01-05T16:00,10.9,51.62,4.3,5.2,63,0.5,0.98,16,3,1,0,0,0,1
2023-01-05T17:00,10.9,51.62,0.5,13.4,53,0.05,0.98,17,3,1,0,0,0,1
2023-01-05T18:00,10.4,50.72,0.0,17.1,0,0.0,0.95,18,3,1,0,0,0,1
2023-01-05T19:00,9.2,48.56,0.0,16.7,0,0.0,0.95,19,3,1,0,0,0,1
2023-01-05T20:00,8.5,47.3,0.0,16.4,1,0.0,0.549,20,3,1,0,0,0,1
2023-01-05T21:00,8.1,46.58,0.0,15.2,0,0.0,0.549,21,3,1,0,0,0,1
2023-01-05T22:00,7.9,46.22,0.0,14.7,1,0.0,0.3416,22,3,1,0,0,0,1
2023-01-05T23:00,7.4,45.32,0.0,17.4,0,0.0,0.3416,23,3,1,0,0,0,1
2023-01-06T00:00,6.9,44.42,0.0,20.5,0,0.0,0.244,0,4,1,0,0,0,1
2023-01-06T01:00,6.5,43.7,0.0,18.6,0,0.0,0.244,1,4,1,0,0,0,1
2023-01-06T02:00,5.6,42.08,0.0,13.0,0,0.0,0.244,2,4,1,0,0,0,1
2023-01-06T03:00,3.3,37.94,0.0,8.9,1,0.0,0.1464,3,4,1,0,0,0,1
2023-01-06T04:00,3.2,37.76,0.0,9.6,2,0.0,0.1464,4,4,1,0,0,0,1
2023-01-06T05:00,3.5,38.3,0.0,10.0,1,0.0,0.1464,5,4,1,0,0,0,1
2023-01-06T06:00,3.7,38.66,0.0,11.7,0,0.0,0.549,6,4,1,0,0,0,1
2023-01-06T07:00,3.3,37.94,0.0,13.3,0,0.0,0.95,7,4,1,0,0,0,1
2023-01-06T08:00,2.6,36.68,0.0,12.0,0,0.0,0.95,8,4,1,0,0,0,1
2023-01-06T09:00,4.6,40.28,0.0,6.9,0,0.0,0.95,9,4,1,0,0,0,1
2023-01-06T10:00,7.7,45.86,0.0,1.0,0,0.0,0.732,10,4,1,0,0,0,1
2023-01-06T11:00,9.4,48.92,0.0,0.8,0,0.0,0.732,11,4,1,0,0,0,1
2023-01-06T12:00,11.9,53.42,0.0,7.9,0,0.0,0.732,12,4,1,0,0,0,1
2023-01-06T13:00,13.4,56.12,0.0,11.3,0,0.0,0.732,13,4,1,0,0,0,1
2023-01-06T14:00,13.5,56.3,0.0,13.6,0,0.0,0.732,14,4,1,0,0,0,1
2023-01-06T15:00,12.7,54.86,0.0,13.1,0,0.0,0.549,15,4,1,0,0,0,1
2023-01-06T16:00,11.9,53.42,0.0,11.5,0,0.0,0.95,16,4,1,0,0,0,1
2023-01-06T17:00,12.2,53.96,0.0,10.1,0,0.0,0.95,17,4,1,0,0,0,1
2023-01-06T18:00,9.4,48.92,0.0,6.6,0,0.0,0.95,18,4,1,0,0,0,1
2023-01-06T19:00,8.9,48.02,0.0,6.9,0,0.0,0.95,19,4,1,0,0,0,1
2023-01-06T20:00,7.6,45.68,0.0,8.0,0,0.0,0.549,20,4,1,0,0,0,1
2023-01-06T21:00,7.2,44.96,0.0,7.6,0,0.0,0.549,21,4,1,0,0,0,1
2023-01-06T22:00,5.9,42.62,0.0,9.4,0,0.0,0.3416,22,4,1,0,0,0,1
2023-01-06T23:00,5.2,41.36,0.0,9.3,0,0.0,0.3416,23,4,1,0,0,0,1
2023-01-07T00:00,5.8,42.44,0.0,7.6,0,0.0,0.3904,0,5,1,1,0,0,1
2023-01-07T01:00,5.1,41.18,0.0,8.4,0,0.0,0.3904,1,5,1,1,0,0,1
2023-01-07T02:00,6.4,43.52,0.0,6.8,0,0.0,0.3904,2,5,1,1,0,0,1
2023-01-07T03:00,5.8,42.44,0.0,7.6,0,0.0,0.2928,3,5,1,1,0,0,1
2023-01-07T04:00,7.1,44.78,0.0,6.5,0,0.0,0.1142,4,5,1,1,0,0,1
2023-01-07T05:00,7.2,44.96,0.0,6.2,0,0.0,0.1142,5,5,1,1,0,0,1
2023-01-07T06:00,2.8,37.04,0.0,10.0,3,0.0,0.4282,6,5,1,1,0,0,1
2023-01-07T07:00,4.3,39.74,0.0,7.6,3,0.0,0.7803,7,5,1,1,0,0,1
2023-01-07T08:00,6.6,43.88,0.0,4.7,3,0.0,0.8374,8,5,1,1,0,0,1
2023-01-07T09:00,6.8,44.24,0.0,4.0,3,0.0,0.7803,9,5,1,1,0,0,1
2023-01-07T10:00,7.7,45.86,0.0,3.6,3,0.0,0.571,10,5,1,1,0,0,1
2023-01-07T11:00,9.0,48.2,0.0,3.1,3,0.0,0.571,11,5,1,1,0,0,1
2023-01-07T12:00,10.1,50.18,0.0,3.1,3,0.0,0.571,12,5,1,1,0,0,1
2023-01-07T13:00,10.8,51.44,0.0,2.6,3,0.0,0.571,13,5,1,1,0,0,1
2023-01-07T14:00,10.9,51.62,0.0,1.8,3,0.0,0.571,14,5,1,1,0,0,1
2023-01-07T15:00,11.1,51.98,0.0,2.3,3,0.0,0.4282,15,5,1,1,0,0,1
2023-01-07T16:00,10.9,51.62,0.0,2.2,3,0.0,0.8089,16,5,1,1,0,0,1
2023-01-07T17:00,10.6,51.08,0.0,5.6,3,0.0,0.8748,17,5,1,1,0,0,1
2023-01-07T18:00,9.6,49.28,0.0,8.6,3,0.0,0.8748,18,5,1,1,0,0,1
2023-01-07T19:00,8.0,46.4,0.0,7.3,3,0.0,0.8089,19,5,1,1,0,0,1
2023-01-07T20:00,8.3,46.94,0.0,6.8,3,0.0,0.6954,20,5,1,1,0,0,1
2023-01-07T21:00,10.1,50.18,0.0,4.5,3,0.0,0.6954,21,5,1,1,0,0,1
2023-01-07T22:00,10.4,50.72,0.0,3.1,3,0.0,0.488,22,5,1,1,0,0,1
2023-01-07T23:00,9.9,49.82,0.0,3.3,3,0.0,0.488,23,5,1,1,0,0,1
2023-01-08T00:00,8.5,47.3,0.0,5.4,3,0.0,0.3904,0,6,1,1,0,0,1
2023-01-08T01:00,9.1,48.38,0.0,4.8,3,0.0,0.3904,1,6,1,1,0,0,1
2023-01-08T02:00,8.6,47.48,0.0,1.1,3,0.0,0.3904,2,6,1,1,0,0,1
2023-01-08T03:00,8.1,46.58,0.0,1.8,3,0.0,0.2928,3,6,1,1,0,0,1
2023-01-08T04:00,7.3,45.14,0.0,4.6,2,0.0,0.1142,4,6,1,1,0,0,1
2023-01-08T05:00,6.5,43.7,0.0,2.3,3,0.0,0.1142,5,6,1,1,0,0,1
2023-01-08T06:00,4.4,39.92,0.0,6.3,2,0.0,0.4282,6,6,1,1,0,0,1
2023-01-08T07:00,3.2,37.76,0.0,7.9,3,0.0,0.7803,7,6,1,1,0,0,1
2023-01-08T08:00,6.2,43.16,0.0,5.2,3,0.0,0.8374,8,6,1,1,0,0,1
2023-01-08T09:00,6.4,43.52,0.0,3.7,1,0.0,0.7803,9,6,1,1,0,0,1
2023-01-08T10:00,6.5,43.7,0.0,5.4,3,0.0,0.571,10,6,1,1,0,0,1
2023-01-08T11:00,7.3,45.14,0.0,9.0,3,0.0,0.571,11,6,1,1,0,0,1
2023-01-08T12:00,7.9,46.22,0.0,9.5,3,0.0,0.571,12,6,1,1,0,0,1
2023-01-08T13:00,8.8,47.84,0.0,11.8,3,0.0,0.571,13,6,1,1,0,0,1
2023-01-08T14:00,9.7,49.46,0.0,12.6,3,0.0,0.571,14,6,1,1,0,0,1
2023-01-08T15:00,10.2,50.36,0.0,9.2,2,0.0,0.4282,15,6,1,1,0,0,1
2023-01-08T16:00,10.8,51.44,0.0,9.9,2,0.0,0.8089,16,6,1,1,0,0,1
2023-01-08T17:00,8.9,48.02,0.0,3.8,0,0.0,0.8748,17,6,1,1,0,0,1
2023-01-08T18:00,7.3,45.14,0.0,6.5,2,0.0,0.8748,18,6,1,1,0,0,1
2023-01-08T19:00,8.6,47.48,0.0,2.6,3,0.0,0.8089,19,6,1,1,0,0,1
2023-01-08T20:00,8.3,46.94,0.0,2.9,3,0.0,0.6954,20,6,1,1,0,0,1
2023-01-08T21:00,8.4,47.12,0.0,2.3,3,0.0,0.6954,21,6,1,1,0,0,1
2023-01-08T22:00,8.6,47.48,0.0,3.0,3,0.0,0.488,22,6,1,1,0,0,1
2023-01-08T23:00,9.0,48.2,0.0,3.6,3,0.0,0.488,23,6,1,1,0,0,1
2023-01-09T00:00,8.9,48.02,0.0,1.8,3,0.0,0.2,0,0,1,0,0,0,0
2023-01-09T01:00,7.2,44.96,0.0,5.6,3,0.0,0.2,1,0,1,0,0,0,0
2023-01-09T02:00,6.4,43.52,0.0,6.2,3,0.0,0.2,2,0,1,0,0,0,0
2023-01-09T03:00,7.7,45.86,0.0,3.1,3,0.0,0.12,3,0,1,0,0,0,0
2023-01-09T04:00,8.0,46.4,0.0,1.6,3,0.0,0.12,4,0,1,0,0,0,0
2023-01-09T05:00,5.3,41.54,0.0,6.0,3,0.0,0.12,5,0,1,0,0,0,0
2023-01-09T06:00,4.9,40.82,0.0,12.3,3,0.0,0.45,6,0,1,0,0,0,0
2023-01-09T07:00,4.4,39.92,0.0,9.7,3,0.0,0.82,7,0,1,0,0,0,0
2023-01-09T08:00,3.8,38.84,0.0,9.8,3,0.0,0.88,8,0,1,0,0,0,0
2023-01-09T09:00,5.6,42.08,0.0,6.2,3,0.0,0.82,9,0,1,0,0,0,0
2023-01-09T10:00,5.9,42.62,0.0,7.2,3,0.0,0.6,10,0,1,0,0,0,0
2023-01-09T11:00,6.4,43.52,0.0,6.9,3,0.0,0.6,11,0,1,0,0,0,0
2023-01-09T12:00,7.6,45.68,0.0,11.3,3,0.0,0.6,12,0,1,0,0,0,0
2023-01-09T13:00,7.4,45.32,0.0,13.4,3,0.0,0.6,13,0,1,0,0,0,0
2023-01-09T14:00,8.6,47.48,0.0,16.2,3,0.0,0.6,14,0,1,0,0,0,0
2023-01-09T15:00,9.5,49.1,0.0,15.2,3,0.0,0.45,15,0,1,0,0,0,0
2023-01-09T16:00,9.9,49.82,0.0,11.0,3,0.0,0.85,16,0,1,0,0,0,0
2023-01-09T17:00,9.7,49.46,0.0,9.9,3,0.0,0.9193,17,0,1,0,0,0,0
2023-01-09T18:00,9.3,48.74,0.5,11.2,53,0.05,0.98,18,0,1,0,0,0,0
2023-01-09T19:00,8.6,47.48,0.3,10.0,51,0.03,0.91,19,0,1,0,0,0,0
2023-01-09T20:00,8.2,46.76,0.4,8.8,51,0.04,0.53,20,0,1,0,0,0,0
2023-01-09T21:00,8.1,46.58,0.1,8.6,51,0.01,0.47,21,0,1,0,0,0,0
2023-01-09T22:00,7.8,46.04,0.0,5.0,3,0.0,0.28,22,0,1,0,0,0,0
2023-01-09T23:00,8.2,46.76,0.5,5.6,53,0.05,0.38,23,0,1,0,0,0,0
2023-01-10T00:00,8.4,47.12,0.2,6.3,51,0.02,0.24,0,1,1,0,0,0,0
2023-01-10T01:00,8.6,47.48,0.0,4.7,3,0.0,0.2,1,1,1,0,0,0,0
2023-01-10T02:00,10.1,50.18,0.3,0.8,51,0.03,0.26,2,1,1,0,0,0,0
2023-01-10T03:00,8.9,48.02,0.2,5.5,51,0.02,0.16,3,1,1,0,0,0,0
2023-01-10T04:00,7.5,45.5,0.3,6.6,51,0.03,0.18,4,1,1,0,0,0,0
2023-01-10T05:00,11.0,51.8,0.0,3.3,3,0.0,0.12,5,1,1,0,0,0,0
2023-01-10T06:00,10.6,51.08,0.0,4.0,3,0.0,0.45,6,1,1,0,0,0,0
2023-01-10T07:00,10.8,51.44,0.0,2.0,3,0.0,0.82,7,1,1,0,0,0,0
2023-01-10T08:00,10.1,50.18,0.0,4.0,3,0.0,0.88,8,1,1,0,0,0,0
2023-01-10T09:00,10.2,50.36,0.0,0.5,3,0.0,0.82,9,1,1,0,0,0,0
2023-01-10T10:00,11.2,52.16,0.0,5.1,3,0.0,0.6,10,1,1,0,0,0,0
2023-01-10T11:00,12.2,53.96,0.0,8.8,3,0.0,0.6,11,1,1,0,0,0,0
2023-01-10T12:00,13.4,56.12,0.0,6.4,3,0.0,0.6,12,1,1,0,0,0,0
2023-01-10T13:00,14.7,58.46,0.0,16.9,3,0.0,0.6,13,1,1,0,0,0,0
2023-01-10T14:00,14.6,58.28,0.9,29.2,53,0.09,0.75,14,1,1,0,0,0,0
2023-01-10T15:00,13.6,56.48,1.9,26.1,61,0.29,0.6,15,1,1,0,0,0,0
2023-01-10T16:00,10.4,50.72,5.7,30.1,63,0.5017,0.98,16,1,1,0,0,0,0
2023-01-10T17:00,8.6,47.48,0.3,27.3,51,0.03,0.9793,17,1,1,0,0,0,0
2023-01-10T18:00,9.6,49.28,0.1,25.4,51,0.01,0.9393,18,1,1,0,0,0,0
2023-01-10T19:00,9.1,48.38,0.0,26.7,2,0.0,0.85,19,1,1,0,0,0,0
2023-01-10T20:00,9.0,48.2,0.0,29.7,1,0.0,0.45,20,1,1,0,0,0,0
2023-01-10T21:00,9.2,48.56,0.0,27.0,1,0.0,0.45,21,1,1,0,0,0,0
2023-01-10T22:00,8.9,48.02,0.0,34.7,1,0.0783,0.28,22,1,1,0,0,0,0
2023-01-10T23:00,8.6,47.48,0.0,32.3,0,0.0383,0.28,23,1,1,0,0,0,0
2023-01-11T00:00,8.1,46.58,0.0,23.4,1,0.0,0.2,0,2,1,0,0,0,0
2023-01-11T01:00,6.1,42.98,0.0,12.5,0,0.0,0.2,1,2,1,0,0,0,0
2023-01-11T02:00,4.9,40.82,0.0,6.9,0,0.0,0.2,2,2,1,0,0,0,0
2023-01-11T03:00,3.8,38.84,0.0,11.2,2,0.0,0.12,3,2,1,0,0,0,0
2023-01-11T04:00,3.1,37.58,0.0,11.5,1,0.0,0.12,4,2,1,0,0,0,0
2023-01-11T05:00,4.0,39.2,0.0,14.2,0,0.0,0.12,5,2,1,0,0,0,0
2023-01-11T06:00,3.3,37.94,0.0,11.9,3,0.0,0.45,6,2,1,0,0,0,0
2023-01-11T07:00,2.7,36.86,0.0,11.9,2,0.0,0.82,7,2,1,0,0,0,0
2023-01-11T08:00,1.8,35.24,0.0,7.9,2,0.0,0.88,8,2,1,0,0,0,0
2023-01-11T09:00,5.2,41.36,0.0,3.0,3,0.0,0.82,9,2,1,0,0,0,0
2023-01-11T10:00,7.2,44.96,0.0,3.6,3,0.0,0.6,10,2,1,0,0,0,0
2023-01-11T11:00,8.7,47.66,0.0,3.7,2,0.0,0.6,11,2,1,0,0,0,0
2023-01-11T12:00,9.9,49.82,0.0,1.5,3,0.0,0.6,12,2,1,0,0,0,0
2023-01-11T13:00,10.9,51.62,0.0,4.3,3,0.0,0.6,13,2,1,0,0,0,0
2023-01-11T14:00,11.3,52.34,0.0,3.8,3,0.0,0.6,14,2,1,0,0,0,0
2023-01-11T15:00,11.6,52.88,0.0,5.1,2,0.0,0.45,15,2,1,0,0,0,0
2023-01-11T16:00,11.6,52.88,0.0,3.6,1,0.0,0.85,16,2,1,0,0,0,0
2023-01-11T17:00,11.1,51.98,0.0,4.6,2,0.0,0.9193,17,2,1,0,0,0,0
2023-01-11T18:00,10.8,51.44,0.0,2.9,3,0.0,0.9193,18,2,1,0,0,0,0
2023-01-11T19:00,10.4,50.72,0.0,2.2,3,0.0,0.85,19,2,1,0,0,0,0
2023-01-11T20:00,7.9,46.22,0.0,6.6,3,0.0,0.45,20,2,1,0,0,0,0
2023-01-11T21:00,7.9,46.22,0.0,6.2,3,0.0,0.45,21,2,1,0,0,0,0
2023-01-11T22:00,7.4,45.32,0.0,6.6,0,0.0,0.28,22,2,1,0,0,0,0
2023-01-11T23:00,6.3,43.34,0.0,7.9,3,0.0,0.28,23,2,1,0,0,0,0
2023-01-12T00:00,6.4,43.52,0.0,7.2,2,0.0,0.2,0,3,1,0,0,0,0
2023-01-12T01:00,6.3,43.34,0.0,6.9,3,0.0,0.2,1,3,1,0,0,0,0
2023-01-12T02:00,7.3,45.14,0.0,5.9,2,0.0,0.2,2,3,1,0,0,0,0
2023-01-12T03:00,8.3,46.94,0.0,4.0,2,0.0,0.12,3,3,1,0,0,0,0
2023-01-12T04:00,8.0,46.4,0.0,4.7,1,0.0,0.12,4,3,1,0,0,0,0
2023-01-12T05:00,5.3,41.54,0.0,6.9,1,0.0,0.12,5,3,1,0,0,0,0
2023-01-12T06:00,5.3,41.54,0.0,7.0,1,0.0,0.45,6,3,1,0,0,0,0
